core_event_id,game_date,home_team,away_team,home_abbrev,away_abbrev,team_key,game_id,source,saves_event_id,market_event_id
,2023-12-30,Washington Capitals,Nashville Predators,WSH,NSH,NSH|WSH,2023020562.0,saves_bettime,ac94e4c8f2e378525be8fef5fd223cf4,
,2024-02-25,Pittsburgh Penguins,Philadelphia Flyers,PIT,PHI,PHI|PIT,2023020917.0,saves_bettime,ace64e97e2881bd15c51d9222ce96964,
,2023-12-27,Buffalo Sabres,Boston Bruins,BUF,BOS,BOS|BUF,2023020532.0,saves_bettime,acf9f73716609b3495997ae0a50e5c39,
,2023-11-07,Arizona Coyotes,Seattle Kraken,ARI,SEA,ARI|SEA,2023020185.0,saves_bettime,ad083dbf656d2fb4d91edbcb25c4d84d,
,2024-01-13,Chicago Blackhawks,Dallas Stars,CHI,DAL,CHI|DAL,2023020664.0,saves_bettime,ad2ae8473d0a870d152ba23609c94086,
,2023-12-02,Florida Panthers,New York Islanders,FLA,NYI,FLA|NYI,2023020359.0,saves_bettime,ad80dcd9bf52f1e9888181b95b10c122,
,2024-02-10,Buffalo Sabres,St Louis Blues,BUF,STL,BUF|STL,2023020804.0,saves_bettime,adbde667bbcf789d53e75685911a17c4,
,2023-11-16,Columbus Blue Jackets,Arizona Coyotes,CBJ,ARI,ARI|CBJ,2023020243.0,saves_bettime,adcd0ec9da5d9aa358ed438c1ed4fe5c,
,2024-02-21,Montréal Canadiens,Buffalo Sabres,MTL,BUF,BUF|MTL,2023020884.0,saves_bettime,ae09da1a5bc99f3d279fd045c8dbf28d,
,2024-01-04,Boston Bruins,Pittsburgh Penguins,BOS,PIT,BOS|PIT,2023020589.0,saves_bettime,ae0aa2e9cdaf8a55689b85bae0408bf7,
,2024-02-29,Seattle Kraken,Pittsburgh Penguins,SEA,PIT,PIT|SEA,2023020950.0,saves_bettime,ae13bac2d5e4f66e4bd30d009737ee8f,
,2024-02-08,Boston Bruins,Vancouver Canucks,BOS,VAN,BOS|VAN,2023020794.0,saves_bettime,ae26947df42f296981a64806541cb7bb,
,2024-02-17,Vegas Golden Knights,Carolina Hurricanes,VGK,CAR,CAR|VGK,2023020862.0,saves_bettime,ae8535d94e531353619e2ae373bf4dc6,
,2023-12-02,Vegas Golden Knights,Washington Capitals,VGK,WSH,VGK|WSH,2023020368.0,saves_bettime,ae976283901fb066236a53db6ed089ba,
,2024-01-18,Vancouver Canucks,Arizona Coyotes,VAN,ARI,ARI|VAN,2023020700.0,saves_bettime,aeb0c3d94f3e854d78a7ab6c5c8290ca,
,2024-02-13,Dallas Stars,Carolina Hurricanes,DAL,CAR,CAR|DAL,2023020830.0,saves_bettime,aeb3b98f0dc0b6a28856b7834d65d1d5,
,2023-12-07,Nashville Predators,Tampa Bay Lightning,NSH,TBL,NSH|TBL,2023020398.0,saves_bettime,af1198695e7fd062c9c59a7a90c13e27,
,2023-11-04,Vegas Golden Knights,Colorado Avalanche,VGK,COL,COL|VGK,2023020173.0,saves_bettime,af2d867fcf433ddd3b65f98dcfb5d116,
,2023-11-04,San Jose Sharks,Pittsburgh Penguins,SJS,PIT,PIT|SJS,2023020171.0,saves_bettime,af4acac6d2decbcd41482946471074fb,
,2023-12-19,Chicago Blackhawks,Colorado Avalanche,CHI,COL,CHI|COL,2023020492.0,saves_bettime,afa05d3c54a6a186a24683c5f918f043,
,2024-04-15,New Jersey Devils,New York Islanders,NJD,NYI,NJD|NYI,2023021288.0,saves_bettime,b08abd0f5d853927f44bb082a17477a1,
,2024-02-15,Buffalo Sabres,Florida Panthers,BUF,FLA,BUF|FLA,2023020838.0,saves_bettime,b109bb95653f9165f5a108d9d21445fc,
,2024-01-09,New York Islanders,Vancouver Canucks,NYI,VAN,NYI|VAN,2023020628.0,saves_bettime,b14ae59bf8399b1df742fc40cc4744a4,
,2024-04-04,Ottawa Senators,Florida Panthers,OTT,FLA,FLA|OTT,2023021205.0,saves_bettime,b15617a8bb42e16bddbd0c2ac58b1325,
