side,cluster_id,blind_profit_sum,blind_bet_count,model_profit_sum,model_bet_count
OVER,2024020944:8481668,-3.0,3,-3.0,3
OVER,2024020945:8476932,3.75,4,0.0,0
OVER,2024020945:8478048,-4.0,4,-4.0,4
OVER,2024020946:8475311,3.73,4,0.0,0
OVER,2024020946:8479979,3.62,4,3.62,4
OVER,2024020947:8478406,-4.0,4,-4.0,4
OVER,2024020947:8479406,-4.0,4,0.0,0
OVER,2024020948:8475660,-4.0,4,-4.0,4
OVER,2024020948:8478007,3.5999999999999996,4,3.5999999999999996,4
OVER,2024020949:8477424,0.8,1,0.0,0
OVER,2024020949:8478009,-1.0,1,0.0,0
OVER,2024020950:8476883,-4.0,4,-4.0,4
OVER,2024020950:8480313,-4.0,4,-4.0,4
OVER,2024020951:8475683,-3.0,3,-1.0,1
OVER,2024020952:8476914,1.76,2,0.0,0
OVER,2024020952:8477968,-3.0,3,-3.0,3
OVER,2024020953:8480045,3.3100000000000005,4,3.3100000000000005,4
OVER,2024020953:8482487,-2.0,2,0.0,0
OVER,2024020954:8476999,3.1100000000000003,4,3.1100000000000003,4
OVER,2024020954:8477970,-3.0,3,0.0,0
OVER,2024020955:8475717,3.45,4,0.0,0
OVER,2024020955:8475883,3.59,4,3.59,4
OVER,2024020956:8476945,3.8499999999999996,4,3.8499999999999996,4
OVER,2024020957:8476412,3.17,4,3.17,4
OVER,2024020957:8479496,3.86,4,3.86,4
OVER,2024020958:8478872,3.05,4,3.05,4
OVER,2024020958:8482076,-4.0,4,0.0,0
OVER,2024020959:8476434,-4.0,4,0.0,0
OVER,2024020961:8479361,2.41,3,0.0,0
OVER,2024020961:8482446,1.61,2,1.61,2
OVER,2024020962:8480280,-3.0,3,0.0,0
OVER,2024020963:8481611,-3.0,3,-3.0,3
OVER,2024020963:8481692,2.43,3,0.0,0
OVER,2024020964:8479979,0.8700000000000001,1,0.8700000000000001,1
OVER,2024020964:8480981,-2.0,2,0.0,0
OVER,2024020965:8471734,2.6100000000000003,3,0.0,0
OVER,2024020965:8481020,2.4400000000000004,3,0.0,0
OVER,2024020967:8476999,2.59,3,2.59,3
OVER,2024020967:8480313,2.66,3,2.66,3
OVER,2024020968:8478470,2.31,3,2.31,3
OVER,2024020969:8475683,2.7,3,2.7,3
OVER,2024020969:8476883,-3.0,3,0.0,0
OVER,2024020970:8478009,-3.0,3,0.0,0
OVER,2024020971:8480382,-3.0,3,0.0,0
OVER,2024020973:8477424,-3.0,3,0.0,0
OVER,2024020973:8480280,-3.0,3,0.0,0
OVER,2024020974:8480382,-2.0,2,0.0,0
OVER,2024020975:8475883,2.8899999999999997,3,2.8899999999999997,3
OVER,2024020975:8479312,2.4400000000000004,3,0.0,0
OVER,2024020976:8478007,2.5700000000000003,3,0.0,0
OVER,2024020977:8481035,-2.0,2,-1.0,1
OVER,2024020977:8481692,2.5100000000000002,3,0.0,0
OVER,2024020978:8476945,2.42,3,2.42,3
OVER,2024020979:8474593,-3.0,3,0.0,0
OVER,2024020979:8479193,2.5900000000000003,3,2.5900000000000003,3
OVER,2024020980:8475809,2.87,3,2.87,3
OVER,2024020980:8477968,-3.0,3,0.0,0
OVER,2024020981:8475717,-3.0,3,-3.0,3
OVER,2024020982:8478916,-3.0,3,0.0,0
OVER,2024020982:8479406,2.8899999999999997,3,0.0,0
OVER,2024020983:8478048,-3.0,3,-3.0,3
OVER,2024020983:8479292,-3.0,3,-3.0,3
OVER,2024020984:8476999,-3.0,3,-3.0,3
OVER,2024020984:8482821,-3.0,3,0.0,0
OVER,2024020985:8478499,1.6400000000000001,2,1.6400000000000001,2
OVER,2024020985:8479361,-3.0,3,0.0,0
OVER,2024020986:8476434,-2.0,2,0.0,0
OVER,2024020986:8480947,-2.0,2,-2.0,2
OVER,2024020987:8475311,2.35,3,2.35,3
OVER,2024020987:8476412,-3.0,3,-3.0,3
OVER,2024020988:8478872,2.54,3,2.54,3
OVER,2024020988:8479312,-3.0,3,0.0,0
OVER,2024020989:8476883,2.66,3,2.66,3
OVER,2024020989:8480045,-3.0,3,0.0,0
OVER,2024020990:8475683,-3.0,3,-3.0,3
OVER,2024020990:8478007,2.6,3,0.0,0
OVER,2024020991:8477480,-3.0,3,0.0,0
OVER,2024020991:8481035,-2.0,2,-2.0,2
OVER,2024020992:8476914,-3.0,3,0.0,0
OVER,2024020992:8481611,2.2800000000000002,3,2.2800000000000002,3
OVER,2024020993:8477424,-3.0,3,-1.0,1
OVER,2024020993:8478916,2.3200000000000003,3,0.0,0
OVER,2024020994:8478435,-3.0,3,0.0,0
OVER,2024020994:8479979,2.33,3,0.0,0
OVER,2024020995:8478470,2.41,3,0.0,0
OVER,2024020995:8479973,2.45,3,2.45,3
OVER,2024020996:8478406,2.84,3,2.84,3
OVER,2024020996:8480382,-3.0,3,0.0,0
OVER,2024020997:8474593,2.35,3,2.35,3
OVER,2024020997:8476945,-3.0,3,0.0,0
OVER,2024020998:8475660,-3.0,3,0.0,0
OVER,2024020998:8480313,-3.0,3,-3.0,3
OVER,2024020999:8478872,-3.0,3,-3.0,3
OVER,2024020999:8481519,2.7399999999999998,3,0.0,0
OVER,2024021000:8479406,-3.0,3,0.0,0
OVER,2024021000:8480947,2.31,3,2.31,3
OVER,2024021001:8478492,-2.0,2,-2.0,2
OVER,2024021002:8480843,-2.0,2,0.0,0
OVER,2024021003:8476999,-1.0,1,-1.0,1
OVER,2024021003:8478048,2.41,3,0.0,0
OVER,2024021004:8475831,-1.0,1,0.0,0
OVER,2024021004:8481035,1.77,2,1.77,2
OVER,2024021006:8480045,2.5500000000000003,3,0.0,0
OVER,2024021007:8476932,0.9099999999999999,1,0.0,0
OVER,2024021007:8478406,-3.0,3,-3.0,3
OVER,2024021008:8481692,2.99,3,2.99,3
OVER,2024021008:8482487,-3.0,3,0.0,0
OVER,2024021009:8481020,-2.0,2,-2.0,2
OVER,2024021009:8482821,2.5300000000000002,3,0.0,0
OVER,2024021010:8480981,-3.0,3,0.0,0
OVER,2024021011:8479973,-3.0,3,0.0,0
OVER,2024021011:8479979,-3.0,3,0.0,0
OVER,2024021012:8478009,2.6500000000000004,3,2.6500000000000004,3
OVER,2024021012:8480382,-3.0,3,0.0,0
OVER,2024021013:8474596,-3.0,3,-3.0,3
OVER,2024021013:8478905,-3.0,3,-3.0,3
OVER,2024021014:8478916,-3.0,3,0.0,0
OVER,2024021014:8479292,2.39,3,2.39,3
OVER,2024021015:8477465,2.87,3,0.0,0
OVER,2024021016:8475883,-2.0,2,-2.0,2
OVER,2024021017:8471734,-3.0,3,-3.0,3
OVER,2024021017:8480193,0.9299999999999999,1,0.0,0
OVER,2024021019:8479193,-3.0,3,-3.0,3
OVER,2024021021:8479973,-3.0,3,-3.0,3
OVER,2024021021:8480045,2.34,3,0.0,0
OVER,2024021022:8475660,-2.0,2,0.0,0
OVER,2024021022:8476999,2.37,3,2.37,3
OVER,2024021023:8475809,1.7400000000000002,2,1.7400000000000002,2
OVER,2024021023:8481519,-3.0,3,0.0,0
OVER,2024021024:8478872,-3.0,3,-3.0,3
OVER,2024021024:8479361,2.76,3,0.0,0
OVER,2024021025:8475683,-3.0,3,-3.0,3
OVER,2024021025:8480280,-3.0,3,0.0,0
OVER,2024021026:8474593,-3.0,3,-3.0,3
OVER,2024021026:8478007,-3.0,3,0.0,0
OVER,2024021027:8476341,-3.0,3,-3.0,3
OVER,2024021027:8478905,-3.0,3,0.0,0
OVER,2024021028:8477465,2.21,3,0.0,0
OVER,2024021028:8478492,-3.0,3,-3.0,3
OVER,2024021029:8476883,2.3200000000000003,3,0.0,0
OVER,2024021029:8481611,2.6100000000000003,3,2.6100000000000003,3
OVER,2024021030:8478406,-3.0,3,-3.0,3
OVER,2024021030:8479406,2.62,3,0.0,0
OVER,2024021031:8476945,-3.0,3,-3.0,3
OVER,2024021031:8478048,-3.0,3,0.0,0
OVER,2024021032:8478470,2.76,3,0.0,0
OVER,2024021032:8480947,2.45,3,2.45,3
OVER,2024021033:8480313,2.34,3,2.34,3
OVER,2024021033:8480843,1.62,2,0.0,0
OVER,2024021034:8475311,2.63,3,2.63,3
OVER,2024021034:8478009,2.6,3,0.0,0
OVER,2024021035:8480382,-3.0,3,0.0,0
OVER,2024021037:8481692,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021038:8478872,-3.0,3,-3.0,3
OVER,2024021039:8478916,-3.0,3,0.0,0
OVER,2024021039:8482487,2.41,3,0.0,0
OVER,2024021040:8475683,-3.0,3,-3.0,3
OVER,2024021040:8476932,-3.0,3,0.0,0
OVER,2024021041:8476999,-3.0,3,-3.0,3
OVER,2024021041:8480280,-3.0,3,0.0,0
OVER,2024021042:8474596,2.63,3,2.63,3
OVER,2024021042:8479973,-3.0,3,0.0,0
OVER,2024021043:8477992,2.6,3,2.6,3
OVER,2024021043:8481035,-2.0,2,0.0,0
OVER,2024021044:8476412,-3.0,3,-3.0,3
OVER,2024021044:8477465,2.69,3,1.8199999999999998,2
OVER,2024021045:8478007,-3.0,3,0.0,0
OVER,2024021045:8478499,1.6900000000000002,2,1.6900000000000002,2
OVER,2024021046:8478048,2.6100000000000003,3,0.0,0
OVER,2024021046:8479406,2.59,3,2.59,3
OVER,2024021047:8475311,-2.0,2,-2.0,2
OVER,2024021047:8479292,-3.0,3,-3.0,3
OVER,2024021048:8480382,2.7199999999999998,3,2.7199999999999998,3
OVER,2024021048:8481519,-3.0,3,0.0,0
OVER,2024021049:8475852,2.87,3,0.0,0
OVER,2024021049:8475883,2.49,3,2.49,3
OVER,2024021050:8475717,-3.0,3,-1.0,1
OVER,2024021050:8478009,2.6799999999999997,3,0.9099999999999999,1
OVER,2024021051:8476945,2.63,3,2.63,3
OVER,2024021051:8479979,-3.0,3,0.0,0
OVER,2024021052:8475809,-3.0,3,-3.0,3
OVER,2024021052:8481692,-3.0,3,0.0,0
OVER,2024021053:8480843,2.42,3,0.0,0
OVER,2024021054:8475831,-3.0,3,0.0,0
OVER,2024021054:8478872,-3.0,3,-3.0,3
OVER,2024021055:8480045,-1.0,1,0.0,0
OVER,2024021056:8477465,-2.0,2,0.0,0
OVER,2024021057:8480313,-3.0,3,-3.0,3
OVER,2024021057:8480382,-3.0,3,0.0,0
OVER,2024021058:8476883,-3.0,3,-3.0,3
OVER,2024021058:8480280,2.6799999999999997,3,0.0,0
OVER,2024021059:8476932,-3.0,3,0.0,0
OVER,2024021059:8476999,-3.0,3,0.0,0
OVER,2024021060:8475683,-3.0,3,-3.0,3
OVER,2024021060:8478470,-3.0,3,0.0,0
OVER,2024021061:8481035,1.55,2,0.0,0
OVER,2024021061:8481611,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021062:8478048,-3.0,3,-3.0,3
OVER,2024021062:8480193,-2.0,2,0.0,0
OVER,2024021063:8479406,-3.0,3,0.0,0
OVER,2024021063:8480981,-3.0,3,-3.0,3
OVER,2024021065:8481668,-1.0,1,-1.0,1
OVER,2024021065:8482821,-3.0,3,0.0,0
OVER,2024021066:8478492,0.95,1,0.95,1
OVER,2024021067:8479979,1.6400000000000001,2,0.8400000000000001,1
OVER,2024021068:8480843,-3.0,3,0.0,0
OVER,2024021069:8478048,-2.0,2,0.0,0
OVER,2024021069:8479973,-3.0,3,-3.0,3
OVER,2024021070:8477970,2.5,3,2.5,3
OVER,2024021070:8478009,-3.0,3,0.0,0
OVER,2024021071:8478872,-3.0,3,-3.0,3
OVER,2024021071:8480947,-3.0,3,-2.0,2
OVER,2024021072:8477480,-3.0,3,-3.0,3
OVER,2024021072:8478916,-3.0,3,0.0,0
OVER,2024021073:8476914,2.6000000000000005,3,2.6000000000000005,3
OVER,2024021073:8480045,-3.0,3,-3.0,3
OVER,2024021074:8476883,-3.0,3,-3.0,3
OVER,2024021074:8478905,-3.0,3,0.0,0
OVER,2024021075:8474596,2.66,3,2.66,3
OVER,2024021075:8482982,-3.0,3,0.0,0
OVER,2024021076:8479361,-3.0,3,-3.0,3
OVER,2024021076:8481692,-3.0,3,0.0,0
OVER,2024021077:8475311,-3.0,3,-3.0,3
OVER,2024021077:8479406,2.5,3,0.0,0
OVER,2024021078:8476999,2.41,3,2.41,3
OVER,2024021078:8478470,-3.0,3,0.0,0
OVER,2024021079:8478048,2.7199999999999998,3,2.7199999999999998,3
OVER,2024021080:8477465,2.43,3,0.0,0
OVER,2024021080:8478009,-3.0,3,0.0,0
OVER,2024021081:8475852,-3.0,3,0.0,0
OVER,2024021081:8480313,2.5,3,2.5,3
OVER,2024021082:8477424,-3.0,3,-3.0,3
OVER,2024021082:8480981,-3.0,3,0.0,0
OVER,2024021083:8479979,-3.0,3,-3.0,3
OVER,2024021083:8480843,-3.0,3,0.0,0
OVER,2024021084:8481519,-3.0,3,0.0,0
OVER,2024021085:8475717,2.42,3,2.42,3
OVER,2024021085:8478872,-3.0,3,-3.0,3
OVER,2024021086:8476945,-3.0,3,-3.0,3
OVER,2024021086:8480947,-3.0,3,-3.0,3
OVER,2024021087:8478406,2.58,3,2.58,3
OVER,2024021087:8479361,2.7299999999999995,3,2.7299999999999995,3
OVER,2024021088:8475831,2.3200000000000003,3,0.0,0
OVER,2024021088:8479406,2.47,3,2.47,3
OVER,2024021089:8475809,-3.0,3,-3.0,3
OVER,2024021089:8476999,-3.0,3,-2.0,2
OVER,2024021090:8474593,-3.0,3,-3.0,3
OVER,2024021090:8481692,2.39,3,0.0,0
OVER,2024021091:8476932,2.49,3,2.49,3
OVER,2024021091:8478048,-3.0,3,-3.0,3
OVER,2024021092:8479292,2.31,3,2.31,3
OVER,2024021092:8481035,-2.0,2,-2.0,2
OVER,2024021093:8475683,2.2199999999999998,3,2.2199999999999998,3
OVER,2024021093:8478007,2.94,3,0.0,0
OVER,2024021094:8478009,2.8499999999999996,3,2.8499999999999996,3
OVER,2024021094:8478470,-3.0,3,0.0,0
OVER,2024021095:8476412,-3.0,3,-3.0,3
OVER,2024021095:8480947,2.8499999999999996,3,2.8499999999999996,3
OVER,2024021096:8476434,2.84,3,0.0,0
OVER,2024021096:8481020,2.5,3,2.5,3
OVER,2024021097:8476883,-3.0,3,0.0,0
OVER,2024021097:8479193,2.42,3,2.42,3
OVER,2024021098:8475311,-3.0,3,-3.0,3
OVER,2024021099:8476945,-3.0,3,-3.0,3
OVER,2024021099:8479973,-3.0,3,-3.0,3
OVER,2024021100:8478872,2.47,3,2.47,3
OVER,2024021101:8478499,-2.0,2,-2.0,2
OVER,2024021101:8480280,2.9299999999999997,3,0.0,0
OVER,2024021102:8475883,2.62,3,2.62,3
OVER,2024021103:8477968,0.9099999999999999,1,0.9099999999999999,1
OVER,2024021103:8478007,1.76,2,0.0,0
OVER,2024021104:8478048,1.8199999999999998,2,1.8199999999999998,2
OVER,2024021104:8480947,-1.0,1,-1.0,1
OVER,2024021105:8478905,-3.0,3,0.0,0
OVER,2024021105:8479979,-2.0,2,-2.0,2
OVER,2024021106:8479406,-3.0,3,-3.0,3
OVER,2024021107:8480981,0.95,1,0.95,1
OVER,2024021107:8482821,-3.0,3,0.0,0
OVER,2024021108:8477405,2.5100000000000002,3,2.5100000000000002,3
OVER,2024021109:8481611,-2.0,2,-2.0,2
OVER,2024021110:8477970,1.8599999999999999,2,1.8599999999999999,2
OVER,2024021110:8480313,1.6600000000000001,2,0.0,0
OVER,2024021111:8478872,-2.0,2,-2.0,2
OVER,2024021112:8478406,2.79,3,2.79,3
OVER,2024021112:8478470,2.3200000000000003,3,0.0,0
OVER,2024021113:8474596,-3.0,3,-1.0,1
OVER,2024021114:8477424,-3.0,3,-3.0,3
OVER,2024021114:8479361,2.63,3,0.0,0
OVER,2024021115:8478499,1.76,2,1.76,2
OVER,2024021116:8479973,2.76,3,2.76,3
OVER,2024021117:8476914,-3.0,3,-3.0,3
OVER,2024021117:8480382,-3.0,3,-3.0,3
OVER,2024021118:8481519,2.5,3,0.0,0
OVER,2024021119:8473503,2.3200000000000003,3,0.0,0
OVER,2024021119:8477480,-1.0,1,-1.0,1
OVER,2024021120:8475683,2.62,3,2.62,3
OVER,2024021120:8477465,-3.0,3,0.0,0
OVER,2024021121:8476412,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021121:8481020,-3.0,3,0.0,0
OVER,2024021122:8476883,2.7299999999999995,3,0.0,0
OVER,2024021122:8478492,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021123:8475883,2.5300000000000002,3,2.5300000000000002,3
OVER,2024021124:8475311,-3.0,3,-3.0,3
OVER,2024021124:8480280,-3.0,3,0.0,0
OVER,2024021125:8474593,1.7100000000000002,2,1.7100000000000002,2
OVER,2024021125:8477967,-1.0,1,-1.0,1
OVER,2024021126:8478007,2.76,3,0.0,0
OVER,2024021126:8478009,2.87,3,0.0,0
OVER,2024021127:8479406,2.5,3,0.0,0
OVER,2024021127:8479979,2.31,3,2.31,3
OVER,2024021128:8475852,-3.0,3,0.0,0
OVER,2024021128:8478872,-3.0,3,-3.0,3
OVER,2024021129:8473503,2.75,3,0.0,0
OVER,2024021129:8476341,-3.0,3,-3.0,3
OVER,2024021130:8476932,-3.0,3,-3.0,3
OVER,2024021130:8481035,-3.0,3,-3.0,3
OVER,2024021131:8476883,-3.0,3,-3.0,3
OVER,2024021131:8477465,-3.0,3,0.0,0
OVER,2024021132:8477424,2.41,3,0.0,0
OVER,2024021132:8481611,-3.0,3,-3.0,3
OVER,2024021133:8476412,2.5500000000000003,3,2.5500000000000003,3
OVER,2024021133:8478470,2.5,3,0.0,0
OVER,2024021134:8478499,-3.0,3,-3.0,3
OVER,2024021135:8476945,2.83,3,2.83,3
OVER,2024021135:8480313,-3.0,3,-3.0,3
OVER,2024021136:8478406,-3.0,3,-3.0,3
OVER,2024021137:8481692,2.84,3,2.84,3
OVER,2024021138:8475311,2.3,3,2.3,3
OVER,2024021139:8477967,2.5600000000000005,3,2.5600000000000005,3
OVER,2024021139:8478009,-3.0,3,-3.0,3
OVER,2024021140:8474593,0.5700000000000001,3,0.5700000000000001,3
OVER,2024021140:8481519,-3.0,3,0.0,0
OVER,2024021141:8479973,-3.0,3,-3.0,3
OVER,2024021141:8479979,2.7399999999999998,3,2.7399999999999998,3
OVER,2024021142:8476434,-2.0,2,0.0,0
OVER,2024021142:8476914,1.55,2,0.0,0
OVER,2024021143:8473503,2.25,3,2.25,3
OVER,2024021143:8477465,-3.0,3,0.0,0
OVER,2024021144:8476999,2.64,3,2.64,3
OVER,2024021144:8479312,-3.0,3,0.0,0
OVER,2024021145:8476883,2.13,3,2.13,3
OVER,2024021145:8478872,-3.0,3,-3.0,3
OVER,2024021146:8481035,2.41,3,2.41,3
OVER,2024021146:8482487,-3.0,3,0.0,0
OVER,2024021147:8477424,-3.0,3,-3.0,3
OVER,2024021147:8480981,-3.0,3,0.0,0
OVER,2024021148:8479292,-3.0,3,-3.0,3
OVER,2024021148:8479406,2.34,3,2.34,3
OVER,2024021149:8478406,-3.0,3,-3.0,3
OVER,2024021149:8479496,-3.0,3,-3.0,3
OVER,2024021150:8479193,2.75,3,2.75,3
OVER,2024021150:8481692,-3.0,3,-3.0,3
OVER,2024021151:8475717,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021151:8478916,2.5500000000000003,3,0.0,0
OVER,2024021152:8479361,2.5,3,2.5,3
OVER,2024021152:8480382,2.5300000000000002,3,0.0,0
OVER,2024021153:8475683,-2.0,2,-2.0,2
OVER,2024021153:8478872,1.59,2,1.59,2
OVER,2024021154:8475883,-2.0,2,-2.0,2
OVER,2024021154:8478470,-2.0,2,0.0,0
OVER,2024021155:8478007,1.9,2,1.9,2
OVER,2024021155:8480947,0.74,1,0.0,0
OVER,2024021156:8474596,-2.0,2,0.0,0
OVER,2024021156:8476945,1.6400000000000001,2,1.6400000000000001,2
OVER,2024021157:8481519,-2.0,2,0.0,0
OVER,2024021158:8478048,1.7300000000000002,2,1.7300000000000002,2
OVER,2024021159:8481035,-1.0,1,-1.0,1
OVER,2024021160:8478009,-3.0,3,0.0,0
OVER,2024021161:8476412,1.76,2,0.0,0
OVER,2024021162:8474593,-3.0,3,-3.0,3
OVER,2024021164:8476999,2.8499999999999996,3,0.0,0
OVER,2024021165:8475311,0.8700000000000001,1,0.8700000000000001,1
OVER,2024021165:8476932,2.4800000000000004,3,1.6800000000000002,2
OVER,2024021166:8475660,-3.0,3,-3.0,3
OVER,2024021166:8480280,-3.0,3,-3.0,3
OVER,2024021167:8475717,2.64,3,2.64,3
OVER,2024021167:8481692,-3.0,3,0.0,0
OVER,2024021168:8480382,2.7399999999999998,3,0.0,0
OVER,2024021169:8478916,-3.0,3,0.0,0
OVER,2024021169:8479979,1.76,2,0.0,0
OVER,2024021170:8475683,-2.0,2,-2.0,2
OVER,2024021171:8473503,1.56,2,0.0,0
OVER,2024021171:8480313,-2.0,2,-2.0,2
OVER,2024021173:8478872,2.7199999999999998,3,2.7199999999999998,3
OVER,2024021173:8482821,-2.0,2,0.0,0
OVER,2024021174:8477465,2.59,3,0.0,0
OVER,2024021175:8477405,-3.0,3,0.0,0
OVER,2024021175:8481611,2.24,3,2.24,3
OVER,2024021176:8479361,2.7,3,2.7,3
OVER,2024021178:8474593,2.35,3,2.35,3
OVER,2024021178:8479406,2.31,3,0.0,0
OVER,2024021179:8478905,2.54,3,2.54,3
OVER,2024021180:8475809,2.76,3,2.76,3
OVER,2024021180:8478435,2.76,3,0.0,0
OVER,2024021181:8479193,2.87,3,0.0,0
OVER,2024021182:8479292,-3.0,3,-3.0,3
OVER,2024021182:8480280,2.64,3,2.64,3
OVER,2024021183:8477970,-3.0,3,-3.0,3
OVER,2024021183:8478470,-3.0,3,-1.0,1
OVER,2024021184:8473503,2.4400000000000004,3,0.0,0
OVER,2024021184:8476999,-3.0,3,-3.0,3
OVER,2024021185:8477424,-3.0,3,0.0,0
OVER,2024021185:8478007,-3.0,3,0.0,0
OVER,2024021186:8476883,2.88,3,0.0,0
OVER,2024021186:8478009,-3.0,3,0.0,0
OVER,2024021187:8476412,-3.0,3,-3.0,3
OVER,2024021188:8478872,2.3600000000000003,3,2.3600000000000003,3
OVER,2024021188:8481692,-3.0,3,0.0,0
OVER,2024021189:8475717,-3.0,3,0.0,0
OVER,2024021189:8478499,-3.0,3,-3.0,3
OVER,2024021190:8480382,2.3200000000000003,3,0.0,0
OVER,2024021190:8480843,2.3200000000000003,3,2.3200000000000003,3
OVER,2024021191:8475311,-3.0,3,-3.0,3
OVER,2024021191:8476945,-3.0,3,-3.0,3
OVER,2024021192:8478048,-3.0,3,0.0,0
OVER,2024021192:8479406,2.34,3,0.0,0
OVER,2024021193:8475883,-3.0,3,-3.0,3
OVER,2024021193:8480313,-3.0,3,0.0,0
OVER,2024021194:8475683,-3.0,3,-3.0,3
OVER,2024021194:8476932,2.5500000000000003,3,0.0,0
OVER,2024021195:8475809,2.9,3,2.9,3
OVER,2024021195:8481519,2.38,3,0.0,0
OVER,2024021196:8477967,-3.0,3,-3.0,3
OVER,2024021196:8478916,2.9299999999999997,3,2.9299999999999997,3
OVER,2024021197:8478470,-3.0,3,-3.0,3
OVER,2024021197:8480280,2.4000000000000004,3,0.0,0
OVER,2024021198:8476883,-3.0,3,0.0,0
OVER,2024021198:8476999,2.8099999999999996,3,2.8099999999999996,3
OVER,2024021199:8478007,-3.0,3,0.0,0
OVER,2024021199:8478406,2.39,3,2.39,3
OVER,2024021200:8477465,-3.0,3,0.0,0
OVER,2024021200:8480981,2.66,3,2.66,3
OVER,2024021202:8475311,2.8499999999999996,3,2.8499999999999996,3
OVER,2024021202:8478872,-3.0,3,-3.0,3
OVER,2024021204:8477480,2.78,3,0.0,0
OVER,2024021204:8478499,-3.0,3,-3.0,3
OVER,2024021205:8475717,2.7399999999999998,3,2.7399999999999998,3
OVER,2024021206:8475660,1.6,2,0.0,0
OVER,2024021206:8481611,-2.0,2,-2.0,2
OVER,2024021207:8479292,-2.0,2,-2.0,2
OVER,2024021207:8481519,-2.0,2,0.0,0
OVER,2024021208:8478009,1.8199999999999998,2,1.8199999999999998,2
OVER,2024021208:8479406,-2.0,2,0.0,0
OVER,2024021209:8474593,2.9299999999999997,3,2.9299999999999997,3
OVER,2024021209:8478048,-3.0,3,0.0,0
OVER,2024021210:8475683,-3.0,3,-2.0,2
OVER,2024021211:8477465,-2.0,2,0.0,0
OVER,2024021211:8479193,0.9099999999999999,1,0.9099999999999999,1
OVER,2024021212:8477967,1.88,2,1.88,2
OVER,2024021213:8475717,1.7000000000000002,2,0.0,0
OVER,2024021214:8475883,2.76,3,2.76,3
OVER,2024021214:8480280,2.5100000000000002,3,0.0,0
OVER,2024021215:8473503,-3.0,3,0.0,0
OVER,2024021215:8477992,2.75,3,2.75,3
OVER,2024021216:8476932,2.52,3,1.57,2
OVER,2024021216:8478007,-3.0,3,-3.0,3
OVER,2024021217:8478470,-3.0,3,-3.0,3
OVER,2024021217:8481035,2.4800000000000004,3,2.4800000000000004,3
OVER,2024021218:8476412,2.6000000000000005,3,2.6000000000000005,3
OVER,2024021219:8478872,2.8499999999999996,3,2.8499999999999996,3
OVER,2024021220:8481692,2.47,3,0.0,0
OVER,2024021221:8480382,-3.0,3,0.0,0
OVER,2024021222:8478009,1.76,2,1.76,2
OVER,2024021222:8479292,-2.0,2,-2.0,2
OVER,2024021223:8479406,-2.0,2,0.0,0
OVER,2024021223:8479979,2.5500000000000003,3,0.0,0
OVER,2024021224:8476999,0.9099999999999999,1,0.0,0
OVER,2024021224:8480193,-2.0,2,0.0,0
OVER,2024021225:8475660,2.6100000000000003,3,0.0,0
OVER,2024021225:8477970,-3.0,3,-3.0,3
OVER,2024021226:8476914,1.8599999999999999,2,0.95,1
OVER,2024021226:8480045,-3.0,3,-3.0,3
OVER,2024021227:8477968,2.88,3,2.88,3
OVER,2024021227:8481519,2.8099999999999996,3,0.0,0
OVER,2024021228:8477424,-3.0,3,-3.0,3
OVER,2024021229:8478499,-2.0,2,-2.0,2
OVER,2024021229:8480947,2.38,3,0.0,0
OVER,2024021230:8476883,2.7399999999999998,3,2.7399999999999998,3
OVER,2024021230:8478048,-3.0,3,-3.0,3
OVER,2024021231:8476945,-3.0,3,-3.0,3
OVER,2024021231:8480981,-3.0,3,-3.0,3
OVER,2024021232:8480843,2.7299999999999995,3,0.0,0
OVER,2024021233:8475311,2.41,3,2.41,3
OVER,2024021233:8478916,2.62,3,0.0,0
OVER,2024021234:8481692,2.84,3,2.84,3
OVER,2024021235:8473503,2.63,3,0.0,0
OVER,2024021235:8481611,-3.0,3,-3.0,3
OVER,2024021236:8475660,-3.0,3,-2.0,2
OVER,2024021236:8478470,2.88,3,2.88,3
OVER,2024021237:8475683,-3.0,3,-3.0,3
OVER,2024021237:8479361,2.39,3,0.0,0
OVER,2024021238:8474593,-3.0,3,-3.0,3
OVER,2024021238:8480280,-3.0,3,0.0,0
OVER,2024021239:8476341,2.58,3,0.0,0
OVER,2024021239:8478007,2.33,3,0.0,0
OVER,2024021240:8477465,2.83,3,2.83,3
OVER,2024021240:8481519,-3.0,3,0.0,0
OVER,2024021241:8478009,-3.0,3,0.0,0
OVER,2024021241:8481020,-3.0,3,-3.0,3
OVER,2024021242:8477967,-3.0,3,-2.0,2
OVER,2024021242:8479193,2.49,3,2.49,3
OVER,2024021243:8478872,-3.0,3,-3.0,3
OVER,2024021244:8475809,-3.0,3,-3.0,3
OVER,2024021245:8476883,2.76,3,2.76,3
OVER,2024021245:8476932,-3.0,3,-1.0,1
OVER,2024021246:8471734,-3.0,3,-3.0,3
OVER,2024021246:8482783,0.95,1,0.95,1
OVER,2024021247:8470594,2.4000000000000004,3,2.4000000000000004,3
OVER,2024021247:8480382,2.3600000000000003,3,0.0,0
OVER,2024021248:8475717,2.59,3,0.9099999999999999,1
OVER,2024021248:8476412,-3.0,3,-1.0,1
