game_date,game_id,goalie_name,betting_line,goalie_id,team_abbrev,opponent_team,is_home,predicted_saves,prob_over,confidence_pct,confidence_bucket,recommendation,bet_amount,bet_selection,actual_saves,result,profit_loss,notes,line_over,line_under,ev,book
2026-03-27,2025021151,Soderblom,24.5,8482821.0,CHI,NYR,0,24.20000076293945,0.4496497511863708,10.07004928588867,55-60%,NO BET,,NONE,33.0,NO BET,0.0,,-121.0,-103.0,0.0429610610008239,Underdog
2026-03-27,2025021150,Lyon,24.5,8479312.0,BUF,DET,1,23.60000038146973,0.3159346282482147,36.81307601928711,65-70%,UNDER,,NONE,15.0,NO BET,0.0,,-121.0,-102.0,0.179114818572998,Underdog
2026-03-28,2025021165,Tolopilo,25.5,8484268.0,VAN,CGY,0,26.29999923706055,0.6532926559448242,30.65853118896484,65-70%,OVER,1.0,OVER,7.0,LOSS,-1.0,,-109.0,-113.0,0.1317615509033203,Underdog
2026-03-28,2025021161,Fowler,23.5,8484170.0,MTL,NSH,0,22.70000076293945,0.3324140608310699,33.51718902587891,65-70%,UNDER,1.0,UNDER,23.0,WIN,1.03,,-125.0,103.0,0.1749751269817352,Underdog
2026-03-28,2025021153,Sorokin,23.5,8478009.0,NYI,FLA,1,22.89999961853027,0.3788540065288544,24.22919845581055,60-65%,UNDER,,NONE,19.0,NO BET,0.0,,-125.0,102.0,0.1260964572429657,Underdog
2026-03-28,2025021152,Vasilevskiy,24.5,8476883.0,TBL,OTT,1,24.0,0.3939701318740845,21.20597457885742,60-65%,NO BET,,NONE,26.0,NO BET,0.0,,-103.0,-121.0,0.0585185289382934,Underdog
2026-03-28,2025021152,Reimer,22.5,8473503.0,OTT,TBL,0,22.0,0.4008736312389374,19.82527351379395,55-60%,NO BET,,NONE,23.0,NO BET,0.0,,-121.0,-102.0,0.0941758155822753,Underdog
2026-03-28,2025021160,Woll,25.5,8479361.0,TOR,STL,0,25.0,0.4005590081214905,19.88819885253906,55-60%,NO BET,,NONE,33.0,NO BET,0.0,,-125.0,102.0,0.104391485452652,Underdog
2026-03-28,2025021161,Fowler,23.5,8484170.0,MTL,NSH,0,22.70000076293945,0.3324140608310699,33.51718902587891,65-70%,UNDER,1.0,UNDER,23.0,WIN,0.9803921568627452,,-121.0,-102.0,0.1626354455947876,Underdog
2026-03-28,2025021163,Vladar,24.5,8478435.0,PHI,DET,0,24.29999923706055,0.4616363346576691,7.672733306884766,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-106.0,-117.0,-0.0008068084716796,Underdog
2026-03-28,2025021160,Woll,25.5,8479361.0,TOR,STL,0,25.0,0.4005590081214905,19.88819885253906,55-60%,NO BET,,NONE,33.0,NO BET,0.0,,-118.0,-104.0,0.0896370410919189,Underdog
2026-03-28,2025021165,Wolf,23.5,8481692.0,CGY,VAN,1,23.10000038146973,0.4227294623851776,15.4541072845459,55-60%,NO BET,,NONE,31.0,NO BET,0.0,,-110.0,-112.0,0.0489686131477356,Underdog
2026-03-28,2025021153,Sorokin,24.5,8478009.0,NYI,FLA,1,23.70000076293945,0.3449508249759674,31.00983428955078,65-70%,UNDER,1.0,UNDER,19.0,WIN,0.8771929824561404,,-108.0,-114.0,0.1223389506340027,Underdog
2026-03-28,2025021153,Tarasov,25.5,8480193.0,FLA,NYI,0,25.10000038146973,0.4177867472171783,16.44264984130859,55-60%,NO BET,,NONE,35.0,NO BET,0.0,,-103.0,-120.0,0.0367587208747863,Underdog
2026-03-28,2025021161,Saros,24.5,8477424.0,NSH,MTL,1,24.20000076293945,0.4428605437278748,11.42789077758789,55-60%,NO BET,,NONE,28.0,NO BET,0.0,,-115.0,-107.0,0.0402312278747558,Underdog
2026-03-28,2025021165,Wolf,23.5,8481692.0,CGY,VAN,1,23.10000038146973,0.4227294623851776,15.4541072845459,55-60%,NO BET,,NONE,31.0,NO BET,0.0,,-107.0,-115.0,0.042386770248413,Underdog
2026-03-28,2025021160,Binnington,22.5,8476412.0,STL,TOR,1,23.5,0.7011147141456604,40.22294235229492,70-75%,OVER,1.0,OVER,12.0,LOSS,-1.0,,-110.0,-112.0,0.1773051619529724,Underdog
2026-03-28,2025021158,Nedeljkovic,26.5,8477968.0,SJS,CBJ,0,26.10000038146973,0.4129437208175659,17.4112548828125,55-60%,NO BET,,NONE,22.0,NO BET,0.0,,-106.0,-115.0,0.0521725416183471,Underdog
2026-03-28,2025021157,Bussi,22.5,8483548.0,CAR,NJD,1,22.89999961853027,0.5711036324501038,14.22072601318359,55-60%,NO BET,,NONE,17.0,NO BET,0.0,,-118.0,-105.0,0.0298192501068115,Underdog
2026-03-28,2025021158,Merzlikins,22.5,8478007.0,CBJ,SJS,1,22.20000076293945,0.4347749054431915,13.04501914978027,55-60%,NO BET,,NONE,33.0,NO BET,0.0,,-112.0,-110.0,0.0414155721664428,Underdog
2026-03-28,2025021157,Markstrom,27.5,8474593.0,NJD,CAR,0,26.70000076293945,0.3373665511608124,32.52669143676758,65-70%,NO BET,,NONE,29.0,NO BET,0.0,,-102.0,-121.0,0.1151220798492432,Underdog
2026-03-28,2025021155,Swayman,26.5,8480280.0,BOS,MIN,1,25.70000076293945,0.335680216550827,32.86395645141602,65-70%,UNDER,,NONE,31.0,NO BET,0.0,,-120.0,-103.0,0.1569305658340454,Underdog
2026-03-28,2025021156,Oettinger,24.5,8479979.0,DAL,PIT,0,24.20000076293945,0.4325841665267944,13.48316669464111,55-60%,NO BET,,NONE,9.0,NO BET,0.0,,-102.0,-121.0,0.0199044942855835,Underdog
2026-03-28,2025021157,Bussi,22.5,8483548.0,CAR,NJD,1,22.89999961853027,0.5711036324501038,14.22072601318359,55-60%,NO BET,,NONE,17.0,NO BET,0.0,,-129.0,105.0,0.0077848434448242,Underdog
2026-03-28,2025021166,Thompson,26.5,8480313.0,WSH,VGK,0,26.0,0.4067054092884064,18.6589183807373,55-60%,NO BET,,NONE,25.0,NO BET,0.0,,-105.0,-118.0,0.0520102381706237,Underdog
2026-03-28,2025021155,Gustavsson,25.5,8479406.0,MIN,BOS,0,24.29999923706055,0.2512136995792389,49.75725936889648,70-75%,UNDER,,NONE,25.0,NO BET,0.0,,102.0,-125.0,0.1932307481765747,Underdog
2026-03-28,2025021154,Dostal,26.5,8480843.0,ANA,EDM,0,25.39999961853027,0.2873234748840332,42.53530502319336,70-75%,UNDER,1.0,UNDER,30.0,LOSS,-1.0,,100.0,-122.0,0.1631270051002502,Underdog
2026-03-28,2025021156,Skinner,22.5,8479973.0,PIT,DAL,1,21.60000038146973,0.3195786476135254,36.08427047729492,65-70%,UNDER,1.0,UNDER,20.0,WIN,0.925925925925926,,-114.0,-108.0,0.1611905694007874,Underdog
2026-03-28,2025021164,Kuemper,23.5,8475311.0,LAK,UTA,1,22.60000038146973,0.312320351600647,37.53593063354492,65-70%,UNDER,1.0,UNDER,11.0,WIN,0.8333333333333335,,-103.0,-120.0,0.1422250866889954,Underdog
2026-03-28,2025021154,Ingram,24.5,8478971.0,EDM,ANA,1,24.5,0.499419778585434,0.116044282913208,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-117.0,-106.0,-0.0139828920364379,Underdog
2026-03-28,2025021154,Dostal,25.5,8480843.0,ANA,EDM,0,24.79999923706055,0.3564711213111877,28.70577621459961,60-65%,UNDER,1.0,UNDER,30.0,LOSS,-1.0,,-118.0,-105.0,0.1313337683677673,Underdog
2026-03-28,2025021154,Ingram,24.5,8478971.0,EDM,ANA,1,24.5,0.499419778585434,0.116044282913208,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-121.0,-102.0,-0.0043703317642211,Underdog
2026-03-28,2025021154,Dostal,26.5,8480843.0,ANA,EDM,0,25.39999961853027,0.2873234748840332,42.53530502319336,70-75%,UNDER,,NONE,30.0,NO BET,0.0,,103.0,-125.0,0.157120943069458,Underdog
2026-03-29,2025021170,Greaves,23.5,8482982.0,CBJ,BOS,1,22.79999923706055,0.359588235616684,28.08235359191895,60-65%,NO BET,,NONE,35.0,NO BET,0.0,,-112.0,-110.0,0.1166021823883057,Underdog
2026-03-29,2025021172,DeSmith,22.5,8479193.0,DAL,PHI,0,22.10000038146973,0.4153152108192444,16.93695831298828,55-60%,NO BET,,NONE,28.0,NO BET,0.0,,-113.0,-109.0,0.0631536841392517,Underdog
2026-03-29,2025021169,Andersen,20.5,8475883.0,CAR,MTL,1,21.60000038146973,0.7141317129135132,42.82634353637695,70-75%,OVER,1.0,OVER,15.0,LOSS,-1.0,,-117.0,-105.0,0.1749612092971802,Underdog
2026-03-29,2025021171,Knight,28.5,8481519.0,CHI,NJD,0,27.79999923706055,0.3641249537467957,27.17500877380371,60-65%,NO BET,,NONE,35.0,NO BET,0.0,,-112.0,-110.0,0.1120654940605164,Underdog
2026-03-29,2025021169,Dobes,28.5,8482487.0,MTL,CAR,0,27.10000038146973,0.2139373570680618,57.21253204345703,75%+,UNDER,2.0,UNDER,34.0,LOSS,-2.0,,-110.0,-112.0,0.257760763168335,Underdog
2026-03-30,2025021173,Sorokin,24.5,8478009.0,NYI,PIT,1,23.60000038146973,0.3244228065013885,35.11544036865234,65-70%,UNDER,,NONE,21.0,NO BET,0.0,,-113.0,-110.0,0.1517676115036011,Underdog
2026-03-30,2025021173,Sorokin,24.5,8478009.0,NYI,PIT,1,23.60000038146973,0.3244228065013885,35.11544036865234,65-70%,UNDER,1.0,UNDER,21.0,WIN,0.970873786407767,,-120.0,-103.0,0.1681879758834839,Underdog
2026-03-30,2025021173,Silovs,24.5,8481668.0,PIT,NYI,0,23.89999961853027,0.3759295344352722,24.8140926361084,60-65%,NO BET,,NONE,20.0,NO BET,0.0,,-118.0,-105.0,0.1118753552436829,Underdog
2026-03-30,2025021174,Wedgewood,22.5,8475809.0,COL,CGY,1,22.5,0.5070978999137878,1.419579982757568,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,103.0,-127.0,0.0144870579242706,Underdog
2026-03-30,2025021177,Askarov,22.5,8482137.0,SJS,STL,1,23.0,0.605582594871521,21.11651992797852,60-65%,NO BET,,NONE,22.0,NO BET,0.0,,-110.0,-112.0,0.081773042678833,Underdog
2026-03-30,2025021176,Husso,22.5,8478024.0,ANA,TOR,1,21.89999961853027,0.3868311643600464,22.63376617431641,60-65%,NO BET,,NONE,23.0,NO BET,0.0,,-118.0,-105.0,0.1009737253189087,Underdog
2026-03-30,2025021176,Stolarz,30.5,8476932.0,TOR,ANA,0,29.70000076293945,0.3459508419036865,30.8098316192627,65-70%,NO BET,1.0,UNDER,28.0,WIN,0.8695652173913042,,-107.0,-115.0,0.1191654205322266,Underdog
2026-03-30,2025021177,Hofer,24.5,8480981.0,STL,SJS,0,24.29999923706055,0.4614397883415222,7.712042331695557,50-55%,NO BET,,NONE,24.0,NO BET,0.0,,-107.0,-115.0,0.0036764740943908,Underdog
2026-03-30,2025021174,Wolf,30.5,8481692.0,CGY,COL,0,28.89999961853027,0.1802056878805161,63.95885848999023,75%+,UNDER,2.0,UNDER,12.0,WIN,1.694915254237288,,-105.0,-118.0,0.2785099148750305,Underdog
2026-03-31,2025021178,Korpisalo,23.5,8476914.0,BOS,DAL,1,22.29999923706055,0.2662003934383392,46.75992202758789,70-75%,UNDER,1.0,UNDER,13.0,WIN,1.0,,-122.0,100.0,0.2337995767593384,Underdog
2026-03-31,2025021178,Oettinger,23.5,8479979.0,DAL,BOS,0,23.29999923706055,0.4638558328151703,7.228833198547363,50-55%,NO BET,,NONE,17.0,NO BET,0.0,,-117.0,-106.0,0.0215810537338256,Underdog
2026-03-31,2025021184,Vladar,23.5,8478435.0,PHI,WSH,0,24.10000038146973,0.6145642399787903,22.9128475189209,60-65%,NO BET,,NONE,12.0,NO BET,0.0,,-118.0,-105.0,0.073279857635498,Underdog
2026-03-31,2025021181,Tarasov,24.5,8480193.0,FLA,OTT,1,24.70000076293945,0.5467496514320374,9.349929809570312,50-55%,NO BET,,NONE,23.0,NO BET,0.0,,-115.0,-106.0,0.0118659138679504,Underdog
2026-03-31,2025021182,Shesterkin,27.5,8478048.0,NYR,NJD,1,27.39999961853027,0.4815651178359985,3.686976432800293,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-109.0,-113.0,-0.0120815634727478,Underdog
2026-03-31,2025021179,Luukkonen,25.5,8480045.0,BUF,NYI,1,25.29999923706055,0.4648095667362213,7.038086891174316,50-55%,NO BET,,NONE,25.0,NO BET,0.0,,-109.0,-113.0,0.0046740174293518,Underdog
2026-03-31,2025021183,Gibson,25.5,8476434.0,DET,PIT,0,24.5,0.3071818649768829,38.56362533569336,65-70%,UNDER,2.0,UNDER,11.0,WIN,1.739130434782608,,-107.0,-115.0,0.1579344272613525,Underdog
2026-03-31,2025021183,Skinner,23.5,8479973.0,PIT,DET,1,24.39999961853027,0.6797680854797363,35.95361709594727,65-70%,OVER,2.0,OVER,22.0,LOSS,-2.0,,-124.0,101.0,0.1261966824531555,Underdog
2026-03-31,2025021179,Rittich,24.5,8479496.0,NYI,BUF,0,25.20000076293945,0.6358245611190796,27.16491317749023,60-65%,NO BET,,NONE,0.0,NO BET,0.0,,-121.0,-102.0,0.0883132219314575,Underdog
2026-03-31,2025021178,Swayman,23.5,8480280.0,BOS,DAL,1,23.70000076293945,0.5380476117134094,7.609522342681885,50-55%,NO BET,,NONE,0.0,NO BET,0.0,,-120.0,-103.0,-0.0074069499969482,Underdog
2026-03-31,2025021180,Dobes,25.5,8482487.0,MTL,TBL,0,25.20000076293945,0.4451220333576202,10.97559356689453,55-60%,NO BET,,NONE,36.0,NO BET,0.0,,-110.0,-112.0,0.0265761017799377,Underdog
2026-03-31,2025021182,Markstrom,22.5,8474593.0,NJD,NYR,0,23.20000076293945,0.6488429307937622,29.76858520507812,60-65%,OVER,1.0,OVER,18.0,LOSS,-1.0,,-104.0,-118.0,0.1390389800071716,Underdog
2026-03-31,2025021180,Vasilevskiy,22.5,8476883.0,TBL,MTL,1,21.70000076293945,0.3370403349399567,32.59193420410156,65-70%,UNDER,1.0,UNDER,19.0,WIN,0.9090909090909092,,-112.0,-110.0,0.1391501426696777,Underdog
2026-03-31,2025021184,Thompson,23.5,8480313.0,WSH,PHI,1,23.10000038146973,0.4279305636882782,14.41388702392578,55-60%,NO BET,,NONE,20.0,NO BET,0.0,,-112.0,-110.0,0.0482598543167114,Underdog
2026-03-31,2025021181,Ullmark,22.5,8476999.0,OTT,FLA,0,22.29999923706055,0.4507530033588409,9.84939956665039,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-124.0,101.0,0.0517345964908599,Underdog
2026-03-31,2025021186,Hellebuyck,22.5,8476945.0,WPG,CHI,0,22.70000076293945,0.5318290591239929,6.365811824798584,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-108.0,-114.0,0.0125982761383056,Underdog
2026-03-31,2025021185,Greaves,27.5,8482982.0,CBJ,CAR,1,26.60000038146973,0.3253508508205414,34.92982864379883,65-70%,UNDER,1.0,UNDER,26.0,WIN,0.9090909090909092,,-112.0,-110.0,0.1508395671844482,Underdog
2026-03-31,2025021185,Bussi,22.5,8483548.0,CAR,CBJ,0,21.89999961853027,0.3882698714733124,22.34602546691895,60-65%,NO BET,,NONE,23.0,NO BET,0.0,,-115.0,-107.0,0.0948218703269958,Underdog
2026-03-31,2025021186,Knight,25.5,8481519.0,CHI,WPG,1,24.60000038146973,0.3186401426792145,36.27197265625,65-70%,UNDER,1.0,UNDER,20.0,WIN,0.8064516129032258,,101.0,-124.0,0.1277884840965271,Underdog
2026-03-31,2025021187,Ingram,21.5,8478971.0,EDM,SEA,1,21.10000038146973,0.4233858287334442,15.32283401489258,55-60%,NO BET,,NONE,27.0,NO BET,0.0,,-115.0,-107.0,0.059705913066864,Underdog
2026-03-31,2025021183,Skinner,23.5,8479973.0,PIT,DET,1,24.10000038146973,0.6253560185432434,25.07120323181152,60-65%,NO BET,,NONE,22.0,NO BET,0.0,,-127.0,103.0,0.0658846497535705,Underdog
2026-03-31,2025021186,Knight,25.5,8481519.0,CHI,WPG,1,24.60000038146973,0.3186401426792145,36.27197265625,65-70%,UNDER,,NONE,20.0,NO BET,0.0,,-112.0,-112.0,0.1530579924583435,Underdog
2026-03-31,2025021179,Sorokin,25.5,8478009.0,NYI,BUF,0,24.10000038146973,0.2221478819847107,55.5704231262207,75%+,UNDER,,NONE,29.0,NO BET,0.0,,-106.0,-117.0,0.2386816143989563,Underdog
2026-03-31,2025021183,Gibson,25.5,8476434.0,DET,PIT,0,24.29999923706055,0.258517324924469,48.29653549194336,70-75%,UNDER,,NONE,11.0,NO BET,0.0,,-110.0,-112.0,0.2131807804107666,Underdog
2026-03-31,2025021181,Ullmark,22.5,8476999.0,OTT,FLA,0,22.29999923706055,0.4507530033588409,9.84939956665039,50-55%,NO BET,,NONE,11.0,NO BET,0.0,,-121.0,-103.0,0.0418578386306762,Underdog
2026-03-31,2025021186,Knight,25.5,8481519.0,CHI,WPG,1,24.60000038146973,0.3186401426792145,36.27197265625,65-70%,UNDER,,NONE,20.0,NO BET,0.0,,102.0,-125.0,0.1258043050765991,Underdog
2026-03-31,2025021182,Shesterkin,27.5,8478048.0,NYR,NJD,1,27.10000038146973,0.4221058785915375,15.57882404327393,55-60%,NO BET,,NONE,22.0,NO BET,0.0,,-106.0,-117.0,0.0387235879898071,Underdog
2026-04-01,2025021188,Lankinen,29.5,8480947.0,VAN,COL,0,28.79999923706055,0.3560409545898438,28.79180908203125,60-65%,NO BET,2.0,UNDER,24.0,WIN,1.694915254237288,,-104.0,-118.0,0.102674663066864,Underdog
2026-04-01,2025021190,Dostal,24.5,8480843.0,ANA,SJS,0,23.70000076293945,0.3495532274246216,30.08935546875,65-70%,UNDER,2.0,UNDER,17.0,WIN,1.785714285714286,,-110.0,-112.0,0.122144877910614,Underdog
2026-04-01,2025021188,Blackwood,20.5,8478406.0,COL,VAN,1,20.0,0.3980898261070251,20.38203430175781,60-65%,NO BET,,NONE,13.0,NO BET,0.0,,-115.0,-107.0,0.0850019454956054,Underdog
2026-04-01,2025021189,Binnington,24.5,8476412.0,STL,LAK,0,24.20000076293945,0.4478189945220947,10.43620109558105,55-60%,NO BET,,NONE,24.0,NO BET,0.0,,-110.0,-112.0,0.0238791108131408,Underdog
2026-04-01,2025021189,Forsberg,21.5,8476341.0,LAK,STL,1,22.20000076293945,0.633202075958252,26.64041519165039,60-65%,NO BET,,NONE,23.0,NO BET,0.0,,-118.0,-105.0,0.0919176936149597,Underdog
2026-04-01,2025021190,Askarov,26.5,8482137.0,SJS,ANA,1,26.20000076293945,0.4360431134700775,12.79137706756592,55-60%,NO BET,,NONE,28.0,NO BET,0.0,,103.0,-125.0,0.0084012746810913,Underdog
2026-04-02,2025021196,Ersson,22.5,8481035.0,PHI,DET,1,22.29999923706055,0.4601620733737946,7.967585563659668,50-55%,NO BET,,NONE,15.0,NO BET,0.0,,-118.0,-105.0,0.0276428461074829,Underdog
2026-04-02,2025021196,Gibson,23.5,8476434.0,DET,PHI,0,23.70000076293945,0.541120707988739,8.224142074584961,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-118.0,-104.0,-0.0001636743545532,Underdog
2026-04-02,2025021191,Luukkonen,25.5,8480045.0,BUF,OTT,0,25.10000038146973,0.4152154326438904,16.95691299438477,55-60%,NO BET,,NONE,20.0,NO BET,0.0,,-115.0,-107.0,0.0678763389587402,Underdog
2026-04-02,2025021193,Swayman,24.5,8480280.0,BOS,FLA,0,24.29999923706055,0.4677119255065918,6.457614898681641,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-121.0,-102.0,0.0273375511169433,Underdog
2026-04-02,2025021192,Skinner,24.5,8479973.0,PIT,TBL,0,24.70000076293945,0.5301843285560608,6.036865711212158,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-120.0,-104.0,-0.0152702331542968,Underdog
2026-04-02,2025021191,Ullmark,22.5,8476999.0,OTT,BUF,1,22.70000076293945,0.5313864350318909,6.277287006378174,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-106.0,-117.0,0.0168233513832092,Underdog
2026-04-02,2025021194,Allen,22.5,8474596.0,NJD,WSH,1,22.5,0.4939658343791962,1.206833124160767,50-55%,NO BET,,NONE,29.0,NO BET,0.0,,-122.0,100.0,0.0060341358184814,Underdog
2026-04-02,2025021195,Fowler,23.5,8484170.0,MTL,NYR,0,22.89999961853027,0.3765667676925659,24.6866455078125,60-65%,NO BET,,NONE,22.0,NO BET,0.0,,-102.0,-121.0,0.075921893119812,Underdog
2026-04-02,2025021191,Ullmark,22.5,8476999.0,OTT,BUF,1,22.70000076293945,0.5313864350318909,6.277287006378174,50-55%,NO BET,,NONE,21.0,NO BET,0.0,,-113.0,-109.0,0.0008699893951416,Underdog
2026-04-02,2025021192,Vasilevskiy,24.5,8476883.0,TBL,PIT,1,23.70000076293945,0.3402164578437805,31.95670890808105,65-70%,UNDER,1.0,UNDER,21.0,WIN,0.9090909090909092,,-112.0,-110.0,0.1359739899635315,Underdog
2026-04-02,2025021197,Andersen,21.5,8475883.0,CAR,CBJ,1,21.79999923706055,0.5529279112815857,10.5855827331543,55-60%,NO BET,,NONE,9.0,NO BET,0.0,,-124.0,101.0,-0.0006434917449951,Underdog
2026-04-02,2025021204,Kuemper,22.5,8475311.0,LAK,NSH,1,22.0,0.3953443467617035,20.93113136291504,60-65%,NO BET,,NONE,30.0,NO BET,0.0,,-114.0,-108.0,0.0854248404502868,Underdog
2026-04-02,2025021199,Gustavsson,22.5,8479406.0,MIN,VAN,1,21.79999923706055,0.3511804342269897,29.76391220092773,60-65%,UNDER,1.0,UNDER,31.0,LOSS,-1.0,,-117.0,-105.0,0.1366244554519653,Underdog
2026-04-02,2025021193,Bobrovsky,23.5,8475683.0,FLA,BOS,1,22.5,0.2994244694709778,40.11510467529297,70-75%,UNDER,1.0,UNDER,28.0,LOSS,-1.0,,-109.0,-113.0,0.1700590848922729,Underdog
2026-04-02,2025021194,Thompson,26.5,8480313.0,WSH,NJD,0,24.79999923706055,0.1677803844213486,66.44392395019531,75%+,UNDER,3.0,UNDER,23.0,WIN,2.912621359223301,,-120.0,-103.0,0.3248304128646851,Underdog
2026-04-02,2025021195,Shesterkin,24.5,8478048.0,NYR,MTL,1,24.39999961853027,0.4898246824741364,2.035063505172729,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-106.0,-117.0,-0.0247384011745452,Underdog
2026-04-02,2025021198,Hellebuyck,23.5,8476945.0,WPG,DAL,0,23.29999923706055,0.4637311398983002,7.253771781921387,50-55%,NO BET,,NONE,18.0,NO BET,0.0,,-109.0,-113.0,0.0057523846626281,Underdog
2026-04-02,2025021203,Vejmelka,22.5,8478872.0,UTA,SEA,0,22.5,0.5002678036689758,0.053560733795166,50-55%,NO BET,,NONE,25.0,NO BET,0.0,,-107.0,-115.0,-0.0166404247283935,Underdog
2026-04-02,2025021200,Jarry,20.5,8477465.0,EDM,CHI,1,21.10000038146973,0.6267138123512268,25.3427619934082,60-65%,NO BET,,NONE,17.0,NO BET,0.0,,-110.0,-112.0,0.1029042601585388,Underdog
2026-04-02,2025021198,Oettinger,21.5,8479979.0,DAL,WPG,1,21.79999923706055,0.5630559325218201,12.61118698120117,55-60%,NO BET,,NONE,22.0,NO BET,0.0,,-120.0,-103.0,0.0176013708114624,Underdog
2026-04-02,2025021204,Kuemper,22.5,8475311.0,LAK,NSH,1,22.0,0.3953443467617035,20.93113136291504,60-65%,NO BET,,NONE,30.0,NO BET,0.0,,-127.0,104.0,0.1144595444202423,Underdog
2026-04-02,2025021200,Knight,28.5,8481519.0,CHI,EDM,0,27.29999923706055,0.2555769979953766,48.88460159301758,70-75%,UNDER,,NONE,32.0,NO BET,0.0,,103.0,-125.0,0.188867449760437,Underdog
2026-04-02,2025021196,Gibson,23.5,8476434.0,DET,PHI,0,23.70000076293945,0.541120707988739,8.224142074584961,50-55%,NO BET,,NONE,32.0,NO BET,0.0,,-125.0,102.0,-0.0144348740577697,Underdog
2026-04-02,2025021202,Stolarz,26.5,8476932.0,TOR,SJS,0,25.60000038146973,0.3102003037929535,37.95993804931641,65-70%,UNDER,2.0,UNDER,21.0,WIN,1.941747572815534,,-121.0,-103.0,0.1824104785919189,Underdog
2026-04-02,2025021201,Wolf,27.5,8481692.0,CGY,VGK,0,26.60000038146973,0.3279342353343964,34.41315460205078,65-70%,UNDER,1.0,UNDER,28.0,LOSS,-1.0,,-120.0,-103.0,0.1646765470504761,Underdog
2026-04-02,2025021201,Hart,21.5,8479394.0,VGK,CGY,1,22.0,0.5970415472984314,19.40830993652344,55-60%,NO BET,,NONE,19.0,NO BET,0.0,,-103.0,-120.0,0.0896523594856262,Underdog
2026-04-02,2025021200,Knight,28.5,8481519.0,CHI,EDM,0,27.29999923706055,0.2555769979953766,48.88460159301758,70-75%,UNDER,1.0,UNDER,32.0,LOSS,-1.0,,-102.0,-121.0,0.1969116926193237,Underdog
2026-04-02,2025021204,Saros,25.5,8477424.0,NSH,LAK,0,25.79999923706055,0.5592069625854492,11.84139251708984,55-60%,NO BET,,NONE,29.0,NO BET,0.0,,-122.0,100.0,0.0096574425697326,Underdog
2026-04-02,2025021195,Fowler,23.5,8484170.0,MTL,NYR,0,22.89999961853027,0.3765667676925659,24.6866455078125,60-65%,NO BET,,NONE,22.0,NO BET,0.0,,103.0,-125.0,0.0678776502609252,Underdog
2026-04-02,2025021193,Swayman,24.5,8480280.0,BOS,FLA,0,24.29999923706055,0.4677119255065918,6.457614898681641,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,-125.0,102.0,0.0372385680675506,Underdog
2026-04-02,2025021192,Skinner,24.5,8479973.0,PIT,TBL,0,24.70000076293945,0.5301843285560608,6.036865711212158,50-55%,NO BET,,NONE,27.0,NO BET,0.0,,-125.0,102.0,-0.0252338349819183,Underdog
2026-04-02,2025021203,Daccord,24.5,8478916.0,SEA,UTA,1,24.20000076293945,0.4364422261714935,12.71155452728271,55-60%,NO BET,,NONE,25.0,NO BET,0.0,,-121.0,-103.0,0.0561685562133789,Underdog
2026-04-02,2025021197,Merzlikins,27.5,8478007.0,CBJ,CAR,0,26.5,0.3052873313426971,38.94253540039062,65-70%,UNDER,2.0,UNDER,16.0,WIN,1.96078431372549,,-121.0,-102.0,0.1897621154785156,Underdog
2026-04-02,2025021202,Nedeljkovic,22.5,8477968.0,SJS,TOR,1,22.79999923706055,0.5530027151107788,10.60054302215576,55-60%,NO BET,,NONE,19.0,NO BET,0.0,,-121.0,-102.0,0.0054913759231567,Underdog
2026-04-02,2025021198,Oettinger,22.5,8479979.0,DAL,WPG,1,22.70000076293945,0.5474814772605896,9.496295928955078,50-55%,NO BET,,NONE,22.0,NO BET,0.0,,101.0,-124.0,0.0499690473079681,Underdog
2026-04-02,2025021199,Tolopilo,27.5,8484268.0,VAN,MIN,0,27.60000038146973,0.5297555327415466,5.951106548309326,50-55%,NO BET,,NONE,34.0,NO BET,0.0,,-120.0,-104.0,-0.015699028968811,Underdog
2026-04-03,2025021206,Dostal,22.5,8480843.0,ANA,STL,1,22.20000076293945,0.4472413063049316,10.55173873901367,55-60%,NO BET,,NONE,23.0,NO BET,0.0,,-115.0,-107.0,0.0358504652976989,Underdog
2026-04-03,2025021205,Vladar,23.5,8478435.0,PHI,NYI,0,24.79999923706055,0.7534626722335815,50.69253540039062,75%+,OVER,,NONE,21.0,NO BET,0.0,,-114.0,-108.0,0.2207524180412292,Underdog
2026-04-03,2025021205,Sorokin,23.5,8478009.0,NYI,PHI,1,23.29999923706055,0.4598974287509918,8.020514488220215,50-55%,NO BET,,NONE,17.0,NO BET,0.0,,-107.0,-115.0,0.0052188634872436,Underdog
